"project_name","SITE_ID","SITE_ID_CORR_IND","sys_sample_code","sample_delivery_group","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date"
"Habitat","06-SUGC_T3-0.3","Y","SUGC_T3-0.3-07312019-W","R1907241","Zinc",2019-07-31 16:15:00,"7440-66-6","T",5.1,"ug/l",2.5,"ug/l",5,"","A","",2020-05-11
"Habitat","14-THRD-1.3","Y","THRD-1.4-08012019-W","R1907241","ALKALINITY, TOTAL (AS CaCO3)",2019-08-01 11:30:00,"ALK","T",37.2,"mg/l",1.8,"mg/l",2,"","A","",2020-05-11
"Habitat","14-THRD-1.3","Y","THRD-1.4-08012019-W","R1907241","CHLORIDE (AS CL)",2019-08-01 11:30:00,"16887-00-6","T",57,"mg/l",0.5,"mg/l",2,"","A","",2020-05-11
"Habitat","14-THRD-1.3","Y","THRD-1.4-08012019-W","R1907241","Copper",2019-08-01 11:30:00,"7440-50-8","T",0.84,"ug/l",0.66,"ug/l",1,"J","J","estimated value due to lab error",2020-05-11
"Habitat","14-THRD-1.3","Y","THRD-1.4-08012019-W","R1907241","Lead",2019-08-01 11:30:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","14-THRD-1.3","Y","THRD-1.4-08012019-W","R1907241","Nitrate+Nitrite as Nitrogen",2019-08-01 11:30:00,"NO3NO2N","T",0.134,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-05-11
"Habitat","14-THRD-1.3","Y","THRD-1.4-08012019-W","R1907241","Nitrogen, ammonia (As N)",2019-08-01 11:30:00,"7664-41-7","T",0.02,"mg/l",0.003,"mg/l",0.01,"","A","",2020-05-11
"Habitat","14-THRD-1.3","Y","THRD-1.4-08012019-W","R1907241","NITROGEN, NITRATE (AS N)",2019-08-01 11:30:00,"14797-55-8","T",0.134,"mg/l",NA,"mg/l",0.01,"","A","",2020-05-11
"Habitat","14-THRD-1.3","Y","THRD-1.4-08012019-W","R1907241","NITROGEN, NITRITE",2019-08-01 11:30:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","14-THRD-1.3","Y","THRD-1.4-08012019-W","R1907241","PHOSPHORUS, TOTAL (AS P)",2019-08-01 11:30:00,"7723-14-0","T",0.0201,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-05-11
"Habitat","14-THRD-1.3","Y","THRD-1.4-08012019-W","R1907241","TOTAL ORGANIC CARBON",2019-08-01 11:30:00,"TOC","T",2.7,"mg/l",0.5,"mg/l",1,"","A","",2020-05-11
"Habitat","14-THRD-1.3","Y","THRD-1.4-08012019-W","R1907241","Total Suspended Solids",2019-08-01 11:30:00,"TSS","T",2.1,"mg/l",NA,"mg/l",1,"","A","",2020-05-11
"Habitat","14-THRD-1.3","Y","THRD-1.4-08012019-W","R1907241","TURBIDITY",2019-08-01 11:30:00,"TURB","T",1.82,"ntu",0.06,"ntu",1,"","A","",2020-05-11
"Habitat","14-THRD-1.3","Y","THRD-1.4-08012019-W","R1907241","Zinc",2019-08-01 11:30:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","14-TOWN_T12-0.2","Y","TOWN-T12-0.2-08012019-W","R1907241","ALKALINITY, TOTAL (AS CaCO3)",2019-08-01 17:00:00,"ALK","T",36.4,"mg/l",1.8,"mg/l",2,"","A","",2020-05-11
"Habitat","14-TOWN_T12-0.2","Y","TOWN-T12-0.2-08012019-W","R1907241","CHLORIDE (AS CL)",2019-08-01 17:00:00,"16887-00-6","T",4.6,"mg/l",0.5,"mg/l",2,"","A","",2020-05-11
"Habitat","14-TOWN_T12-0.2","Y","TOWN-T12-0.2-08012019-W","R1907241","Copper",2019-08-01 17:00:00,"7440-50-8","T",0.83,"ug/l",0.66,"ug/l",1,"J","J","estimated value due to lab error",2020-05-11
"Habitat","14-TOWN_T12-0.2","Y","TOWN-T12-0.2-08012019-W","R1907241","Lead",2019-08-01 17:00:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","14-TOWN_T12-0.2","Y","TOWN-T12-0.2-08012019-W","R1907241","Nitrate+Nitrite as Nitrogen",2019-08-01 17:00:00,"NO3NO2N","T",0.406,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-05-11
"Habitat","14-TOWN_T12-0.2","Y","TOWN-T12-0.2-08012019-W","R1907241","Nitrogen, ammonia (As N)",2019-08-01 17:00:00,"7664-41-7","T",0.016,"mg/l",0.003,"mg/l",0.01,"","A","",2020-05-11
"Habitat","14-TOWN_T12-0.2","Y","TOWN-T12-0.2-08012019-W","R1907241","NITROGEN, NITRATE (AS N)",2019-08-01 17:00:00,"14797-55-8","T",0.406,"mg/l",NA,"mg/l",0.01,"","A","",2020-05-11
"Habitat","14-TOWN_T12-0.2","Y","TOWN-T12-0.2-08012019-W","R1907241","NITROGEN, NITRITE",2019-08-01 17:00:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","14-TOWN_T12-0.2","Y","TOWN-T12-0.2-08012019-W","R1907241","PHOSPHORUS, TOTAL (AS P)",2019-08-01 17:00:00,"7723-14-0","T",0.0423,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-05-11
"Habitat","14-TOWN_T12-0.2","Y","TOWN-T12-0.2-08012019-W","R1907241","TOTAL ORGANIC CARBON",2019-08-01 17:00:00,"TOC","T",3.6,"mg/l",0.5,"mg/l",1,"","A","",2020-05-11
"Habitat","14-TOWN_T12-0.2","Y","TOWN-T12-0.2-08012019-W","R1907241","Total Suspended Solids",2019-08-01 17:00:00,"TSS","T",3,"mg/l",NA,"mg/l",1,"","A","",2020-05-11
"Habitat","14-TOWN_T12-0.2","Y","TOWN-T12-0.2-08012019-W","R1907241","TURBIDITY",2019-08-01 17:00:00,"TURB","T",2.71,"ntu",0.06,"ntu",1,"","A","",2020-05-11
"Habitat","14-TOWN_T12-0.2","Y","TOWN-T12-0.2-08012019-W","R1907241","Zinc",2019-08-01 17:00:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","06-TROW-3.9","Y","TROW-3.9-07312019-W","R1907241","ALKALINITY, TOTAL (AS CaCO3)",2019-07-31 14:15:00,"ALK","T",18,"mg/l",1.8,"mg/l",2,"","A","",2020-05-11
"Habitat","06-TROW-3.9","Y","TROW-3.9-07312019-W","R1907241","CHLORIDE (AS CL)",2019-07-31 14:15:00,"16887-00-6","T",5.6,"mg/l",0.5,"mg/l",2,"","A","",2020-05-11
"Habitat","06-TROW-3.9","Y","TROW-3.9-07312019-W","R1907241","Copper",2019-07-31 14:15:00,"7440-50-8","T",1,"ug/l",0.66,"ug/l",1,"","A","",2020-05-11
"Habitat","06-TROW-3.9","Y","TROW-3.9-07312019-W","R1907241","Lead",2019-07-31 14:15:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","06-TROW-3.9","Y","TROW-3.9-07312019-W","R1907241","Nitrate+Nitrite as Nitrogen",2019-07-31 14:15:00,"NO3NO2N","T",0.136,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-05-11
"Habitat","06-TROW-3.9","Y","TROW-3.9-07312019-W","R1907241","Nitrogen, ammonia (As N)",2019-07-31 14:15:00,"7664-41-7","T",NA,"mg/l",0.003,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","06-TROW-3.9","Y","TROW-3.9-07312019-W","R1907241","NITROGEN, NITRATE (AS N)",2019-07-31 14:15:00,"14797-55-8","T",0.136,"mg/l",NA,"mg/l",0.01,"","A","",2020-05-11
"Habitat","06-TROW-3.9","Y","TROW-3.9-07312019-W","R1907241","NITROGEN, NITRITE",2019-07-31 14:15:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","06-TROW-3.9","Y","TROW-3.9-07312019-W","R1907241","PHOSPHORUS, TOTAL (AS P)",2019-07-31 14:15:00,"7723-14-0","T",0.0105,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-05-11
"Habitat","06-TROW-3.9","Y","TROW-3.9-07312019-W","R1907241","TOTAL ORGANIC CARBON",2019-07-31 14:15:00,"TOC","T",2.7,"mg/l",0.5,"mg/l",1,"","A","",2020-05-11
"Habitat","06-TROW-3.9","Y","TROW-3.9-07312019-W","R1907241","Total Suspended Solids",2019-07-31 14:15:00,"TSS","T",1.6,"mg/l",NA,"mg/l",1,"","A","",2020-05-11
"Habitat","06-TROW-3.9","Y","TROW-3.9-07312019-W","R1907241","TURBIDITY",2019-07-31 14:15:00,"TURB","T",4.5,"ntu",0.06,"ntu",1,"","A","",2020-05-11
"Habitat","06-TROW-3.9","Y","TROW-3.9-07312019-W","R1907241","Zinc",2019-07-31 14:15:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","06-WFLS_T14-0.1","Y","WFLS_T14-0.1-07312019-W","R1907241","ALKALINITY, TOTAL (AS CaCO3)",2019-07-31 15:30:00,"ALK","T",38.8,"mg/l",1.8,"mg/l",2,"","A","",2020-05-11
"Habitat","06-WFLS_T14-0.1","Y","WFLS_T14-0.1-07312019-W","R1907241","CHLORIDE (AS CL)",2019-07-31 15:30:00,"16887-00-6","T",13.5,"mg/l",0.5,"mg/l",2,"","A","",2020-05-11
"Habitat","06-WFLS_T14-0.1","Y","WFLS_T14-0.1-07312019-W","R1907241","Copper",2019-07-31 15:30:00,"7440-50-8","T",1.1,"ug/l",0.66,"ug/l",1,"","A","",2020-05-11
"Habitat","06-WFLS_T14-0.1","Y","WFLS_T14-0.1-07312019-W","R1907241","Lead",2019-07-31 15:30:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","06-WFLS_T14-0.1","Y","WFLS_T14-0.1-07312019-W","R1907241","Nitrate+Nitrite as Nitrogen",2019-07-31 15:30:00,"NO3NO2N","T",0.0402,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-05-11
"Habitat","06-WFLS_T14-0.1","Y","WFLS_T14-0.1-07312019-W","R1907241","Nitrogen, ammonia (As N)",2019-07-31 15:30:00,"7664-41-7","T",NA,"mg/l",0.003,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","06-WFLS_T14-0.1","Y","WFLS_T14-0.1-07312019-W","R1907241","NITROGEN, NITRATE (AS N)",2019-07-31 15:30:00,"14797-55-8","T",0.04,"mg/l",NA,"mg/l",0.01,"","A","",2020-05-11
"Habitat","06-WFLS_T14-0.1","Y","WFLS_T14-0.1-07312019-W","R1907241","NITROGEN, NITRITE",2019-07-31 15:30:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","06-WFLS_T14-0.1","Y","WFLS_T14-0.1-07312019-W","R1907241","PHOSPHORUS, TOTAL (AS P)",2019-07-31 15:30:00,"7723-14-0","T",0.0171,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-05-11
"Habitat","06-WFLS_T14-0.1","Y","WFLS_T14-0.1-07312019-W","R1907241","TOTAL ORGANIC CARBON",2019-07-31 15:30:00,"TOC","T",4.2,"mg/l",0.5,"mg/l",1,"","A","",2020-05-11
"Habitat","06-WFLS_T14-0.1","Y","WFLS_T14-0.1-07312019-W","R1907241","Total Suspended Solids",2019-07-31 15:30:00,"TSS","T",2.4,"mg/l",NA,"mg/l",1,"","A","",2020-05-11
"Habitat","06-WFLS_T14-0.1","Y","WFLS_T14-0.1-07312019-W","R1907241","TURBIDITY",2019-07-31 15:30:00,"TURB","T",2.99,"ntu",0.06,"ntu",1,"","A","",2020-05-11
"Habitat","06-WFLS_T14-0.1","Y","WFLS_T14-0.1-07312019-W","R1907241","Zinc",2019-07-31 15:30:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2020-05-11
