"site_id","sample_date","sys_sample_code","sample_source","sample_matrix_code","dec_sample_type_cde","lab_sample_type_cde","sample_type_code_combined","chemical_name","fraction","result_value","result_unit","lab_qualifiers","interpreted_qualifiers","validator_qualifiers","validator_qualifiers_equis","method_detection_limit","reporting_detection_limit","quantitation_limit","detection_limit_unit"
"12-MOHK-1.5",2018-06-11 14:00:00,"12-MOHK-1.5-06112018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",33.3,"mg/l","0",,"A",,0.2,,2,"mg/l"
"11-UHUD-267.8",2018-06-12 14:00:00,"11-UHUD-267.8-06122018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",4.82,"mg/l","0",,"A",,0.02,,0.2,"mg/l"
"11-UHUD-42.5",2018-06-12 16:00:00,"11-UHUD-42.5-06122018-WS","field","WS","N_DUPPARENT","N",,"chloride (as cl)","TOTAL",12.9,"mg/l","0",,"A",,0.2,,2,"mg/l"
"17-BRNX-5.6",2018-06-13 15:00:00,"17-BRNX-5.6-06132018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",313,"mg/l","0",,"A",,0.5,,8,"mg/l"
"17-CARM-9.0",2018-06-13 18:00:00,"17-CARM-9.0-06132018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",36.2,"mg/l","0",,"A",,0.2,,2,"mg/l"
"03-EMIL-5.1",2018-06-12 14:00:00,"03-EMIL-5.1-06122018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",90.5,"mg/l","0",,"A",,0.2,,2,"mg/l"
"01-TONA-19.4",2018-06-12 15:00:00,"01-TONA-19.4-06122018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",83.3,"mg/l","0",,"A",,0.2,,2,"mg/l"
"01-BUFF-1.7",2018-06-12 16:00:00,"01-BUFF-1.7-06122018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",44.2,"mg/l","0",,"A",,0.2,,2,"mg/l"
"02-CHAD-2.2",2018-06-13 17:00:00,"02-CHAD-2.2-06132018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",53.8,"mg/l","0",,"A",,0.2,,2,"mg/l"
"02-ALGY-20.3",2018-06-13 16:00:00,"02-ALGY-20.3-06132018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",21.9,"mg/l","0",,"A",,0.2,,2,"mg/l"
"04-UGNS-137.8",2018-06-13 14:00:00,"04-UGNS-137.8-06132018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",15.4,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-SABL-14.6",2018-06-19 14:00:00,"10-SABL-14.6-06192018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",13.8,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-BOQT-2.6",2018-06-19 16:00:00,"10-BOQT-2.6-06192018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",24,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-SARA-0.4",2018-06-19 18:00:00,"10-SARA-0.4-06192018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",11.6,"mg/l","0",,"A",,0.2,,2,"mg/l"
"09-LSAL-7.6",2018-06-20 15:00:00,"09-LSAL-7.6-06202018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",6.74,"mg/l","0",,"A",,0.02,,0.2,"mg/l"
"13-PATS-0.5",2018-07-05 14:45:00,"13-PATS-0.5-07052018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",355,"mg/l","0",,"A",,2,,20,"mg/l"
"13-PATS-1.3",2018-07-05 13:15:00,"13-PATS-1.3-07052018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",353,"mg/l","0",,"A",,2,,20,"mg/l"
"13-PATS-1.8",2018-07-05 13:30:00,"13-PATS-1.8-07052018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",359,"mg/l","0",,"A",,2,,20,"mg/l"
"13-WALK-2.1",2018-07-10 13:30:00,"13-WALK-2.1-07102018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",78.4,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-WALK-0.7",2018-07-10 14:30:00,"13-WALK-0.7-07102018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",81.2,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-SWAK-1.7",2018-07-10 16:00:00,"13-SWAK-1.7-07102018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",30.4,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-WKLEI-0.6",2018-07-10 17:15:00,"13-WKLEI-0.6-07102018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",26,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-WALK-9.8",2018-07-10 19:30:00,"13-WALK-9.8-07102018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",93.9,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-RUTG-1.5",2018-07-11 14:15:00,"13-RUTG-1.5-07112018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",73.8,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-WALK-60.1",2018-07-11 12:30:00,"13-WALK-60.1-07112018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",85.1,"mg/l","0",,"A",,0.5,,8,"mg/l"
"13-QKER-0.9",2018-07-11 15:30:00,"13-QKER-0.9-07112018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",89.8,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-RIOG-0.7",2018-07-11 17:00:00,"13-RIOG-0.7-07112018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",270,"mg/l","0",,"A",,0.6,,10,"mg/l"
"13-WALK-44.4",2018-07-11 21:00:00,"13-WALK-44.4-07112018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",110,"mg/l","0",,"A",,0.5,,8,"mg/l"
"13-MASO-0.2",2018-07-11 20:30:00,"13-MASO-0.2-07112018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",269,"mg/l","0",,"A",,0.6,,10,"mg/l"
"13-MONH-0.4",2018-07-11 19:15:00,"13-MONH-0.4-07112018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",298,"mg/l","0",,"A",,2,,20,"mg/l"
"13-WALK-46.6",2018-07-11 18:30:00,"13-WALK-46.6-07112018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",92.9,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-WCHEE-0.6",2018-07-11 17:45:00,"13-WCHEE-0.6-07112018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",255,"mg/l","0",,"A",,0.6,,10,"mg/l"
"15-RAMA-16.1",2018-07-10 17:45:00,"15-RAMA-16.1-07102018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",304,"mg/l","0",,"A",,0.5,,8,"mg/l"
"15-RAMA-16.5",2018-07-10 18:15:00,"15-RAMA-16.5-07102018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",291,"mg/l","0",,"A",,0.5,,8,"mg/l"
"15-RAMA-16.7",2018-07-10 18:50:00,"15-RAMA-16.7-07102018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",434,"mg/l","0",,"A",,2,,20,"mg/l"
"15-OCSDSTP-001",2018-07-10 19:15:00,"15-OCSDSTP-001-07102018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",274,"mg/l","0",,"A",,0.5,,8,"mg/l"
"15-RAMA-1.1",2018-07-10 14:00:00,"15-RAMA-1.1-07102018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",176,"mg/l","0",,"A",,0.5,,8,"mg/l"
"15-RAMA-4.8",2018-07-10 15:15:00,"15-RAMA-4.8-07102018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",192,"mg/l","0",,"A",,0.5,,8,"mg/l"
"15-RAMA-11.8",2018-07-10 16:10:00,"15-RAMA-11.8-07102018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",239,"mg/l","0",,"A",,0.6,,10,"mg/l"
"15-RAMA-13.3",2018-07-10 16:45:00,"15-RAMA-13.3-07102018-W","field","WS","N_DUPPARENT","N",,"chloride (as cl)","TOTAL",267,"mg/l","0",,"A",,0.6,,10,"mg/l"
"15-RAMA-18.6",2018-07-11 13:00:00,"15-RAMA-18.6-07112018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",235,"mg/l","0",,"A",,0.4,,6,"mg/l"
"15-RAMA_T25_3-0.2",2018-07-11 14:00:00,"15-RAMA-T25_3-0.2-07112018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",1320,"mg/l","0",,"A",,5,,80,"mg/l"
"15-KJSTP-001",2018-07-11 14:45:00,"15-RAMA-KJSTP-001-07112018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",1340,"mg/l","0",,"A",,5,,80,"mg/l"
"15-RAMA-16.8",2018-07-11 12:00:00,"15-RAMA-16.8-07112018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",740,"mg/l","0",,"A",,3,,40,"mg/l"
"13-DWAR-2.0",2018-07-10 16:05:00,"13-DWAR-2.0-07102018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",49.6,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-WALK-26.9",2018-07-10 15:00:00,"13-WALK-26.9-07102018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",107,"mg/l","0",,"A",,0.5,,8,"mg/l"
"13-TINW-0.5",2018-07-10 13:00:00,"13-TINW-0.5-07102018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",82.4,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-GUNK-0.4",2018-07-10 18:50:00,"13-GUNK-0.4-07102018-W","field","WS","N_DUPPARENT","N",,"chloride (as cl)","TOTAL",47.7,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-WALK-22.8",2018-07-10 17:20:00,"13-WALK-22.8-07102018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",106,"mg/l","0",,"A",,0.5,,8,"mg/l"
"13-PKIL-0.4",2018-07-10 20:50:00,"13-PKIL-0.4-07102018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",69.5,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-WALK-19.0",2018-07-10 19:45:00,"13-WALK-19.0-07102018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",96.9,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-GUNK-37.7",2018-07-11 16:00:00,"13-GUNK-37.7-07112018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",275,"mg/l","0",,"A",,2,,20,"mg/l"
"13-GUNK_T35-0.2",2018-07-11 15:15:00,"13-GUNK-T35-0.2-07112018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",111,"mg/l","0",,"A",,0.5,,8,"mg/l"
"13-GUNK-40.3",2018-07-11 14:20:00,"13-GUNK-40.3-07112018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",80.1,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-MONH-4.1",2018-07-11 18:10:00,"13-MONH-4.1-07112018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",292,"mg/l","0",,"A",,2,,20,"mg/l"
"13-LGUN-6.0",2018-07-11 16:55:00,"13-LGUN-6.0-07112018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",42.2,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-WALK-29.9",2018-07-11 20:06:00,"13-WALK-29.9-07112018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",108,"mg/l","0",,"A",,0.5,,8,"mg/l"
"13-WALK-35.6",2018-07-11 19:15:00,"13-WALK-35.6-07112018-W","field","WS","N","N",,"chloride (as cl)","TOTAL",115,"mg/l","0",,"A",,0.5,,8,"mg/l"
"10-SHDD-0.2",2018-07-17 15:00:00,"10-SHDD-0.2-07172018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",29.2,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-GRAV-2.2",2018-07-17 16:00:00,"10-GRAV-2.2-07172018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",5.9,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-GCHZ-33.1",2018-07-17 17:00:00,"10-GCHZ-33.1-07172018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",,"mg/l","U",,"U",,0.2,0.2,2,"mg/l"
"10-BRAY-1.5",2018-07-17 18:30:00,"10-BRAY-1.5-07172018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",11.6,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-ROCY-0.1",2018-07-18 15:15:00,"10-ROCY-0.1-07182018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",8.5,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-LINC-2.6",2018-07-18 16:15:00,"10-LINC-2.6-07182018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",,"mg/l","U",,"U",,0.2,0.2,2,"mg/l"
"10-CLIF-0.1",2018-07-18 17:15:00,"10-CLIF-0.1-07182018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",2.9,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-NICO-1.0",2018-07-18 18:30:00,"10-NICO-1.0-07182018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",2.5,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-PUTM-13.2",2018-07-19 12:45:00,"10-PUTM-13.2-07192018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",4.3,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-CMIL-3.3",2018-07-19 14:45:00,"10-CMIL-3.3-07192018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",17.5,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-LCHM_T117-1.0",2018-07-19 15:15:00,"10-LCHM_T117-1.0-07192018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",32.5,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-METT-11.1",2018-07-19 16:15:00,"10-METT-11.1-07192018-WS","field","WS","N_DUPPARENT","N",,"chloride (as cl)","TOTAL",20,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-HALF_T2-4.3",2018-07-19 17:15:00,"10-HALF_T2-4.3-07192018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",,"mg/l","U",,"U",,0.2,0.2,2,"mg/l"
"10-BISH-0.6",2018-07-19 18:00:00,"10-BISH-0.6-07192018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",12.2,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-BLAR-1.1",2018-07-17 15:30:00,"10-BLAR-1.1-07172018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",98.4,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-BRNC-0.4",2018-07-17 14:15:00,"10-BRNC-0.4-07172018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",39.7,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-BOQT-23.2",2018-07-17 16:00:00,"10-BOQT-23.2-07172018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",32.9,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-BOQT-10.8",2018-07-17 17:00:00,"10-BOQT-10.8-07172018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",39.8,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-BOQT-2.8",2018-07-17 18:00:00,"10-BOQT-2.8-07172018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",32.6,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-SABL-7.6",2018-07-17 19:30:00,"10-SABL-7.6-07172018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",24.5,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-SABL-2.2",2018-07-17 20:30:00,"10-SABL-2.2-07172018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",24.8,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-LSAB-5.7",2018-07-17 21:00:00,"10-LSAB-5.7-07172018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",20.7,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-SABL_E-13.5",2018-07-18 12:30:00,"10-SABL_E-13.5-07182018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",24.3,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-SABL_E-17.2",2018-07-18 13:30:00,"10-SABL_E-17.2-07182018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",13.8,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-DART-0.1",2018-07-18 14:00:00,"10-DART-0.1-07182018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",105,"mg/l","0",,"A",,0.5,,8,"mg/l"
"10-GULB-0.1",2018-07-18 15:00:00,"10-GULB-0.1-07182018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",12,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-GULB-0.6",2018-07-18 15:30:00,"10-GULB-0.6-07182018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",7.6,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-SABL_E-22.9",2018-07-18 17:00:00,"10-SABL_E-22.9-07182018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",11.8,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-JONS-0.8",2018-07-18 17:30:00,"10-JONS-0.8-07182018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",,"mg/l","U",,"U",,0.2,0.2,2,"mg/l"
"10-SABL_W-25.6",2018-07-18 19:00:00,"10-SABL_W-25.6-07182018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",17.3,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-SOUL-1.0",2018-07-17 17:30:00,"10-SOUL-1.0-07172018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",2.6,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-BEHA-1.0",2018-07-17 19:15:00,"10-BEHA-1.0-07172018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",39.4,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-SAMN-4.2",2018-07-17 20:00:00,"10-SAMN-4.2-07172018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",11.8,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-LSAB-23.4",2018-07-18 12:00:00,"10-LSAB-23.4-07182018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",,"mg/l","U",,"U",,0.2,0.2,2,"mg/l"
"10-SABL_E-1.9",2018-07-18 13:00:00,"10-SABL_E-1.9-07182018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",2.47,"mg/l","0",,"A",,0.02,,0.2,"mg/l"
"10-SABL_E-5.8",2018-07-18 13:45:00,"10-SABL_E-5.8-07182018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",23.6,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-SABL_E-7.6",2018-07-18 14:30:00,"10-SABL_E-7.6-07182018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",23.7,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-GCHZ-6.7",2018-07-17 14:45:00,"10-GCHZ-6.7-07172018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",24.2,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-LCHZ-2.4",2018-07-17 16:30:00,"10-LCHZ-2.4-07172018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",22,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-TRAE-4.5",2018-07-17 17:40:00,"10-TRAE-4.5-07172018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",18.2,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-SARA-0.9",2018-07-17 18:45:00,"10-SARA-0.9-07172018-WS","field","WS","N_DUPPARENT","N",,"chloride (as cl)","TOTAL",14.1,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-SARA-8.5",2018-07-17 20:45:00,"10-SARA-8.5-07172018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",12.1,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-ALDE-0.7",2018-07-17 20:00:00,"10-ALDE-0.7-07172018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",31.4,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-WESB-1.4",2018-07-18 12:45:00,"10-WESB-1.4-07182018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",,"mg/l","U",,"U",,0.2,0.2,2,"mg/l"
"10-ALDE_T15-0.6",2018-07-18 15:00:00,"10-ALDE_T-0.6-07182018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",91.6,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-TWOB-1.3",2018-07-18 16:30:00,"10-TWOB-1.3-07182018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",17.4,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-TWOB-3.6",2018-07-18 17:15:00,"10-TWOB-3.6-07182018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",22.4,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-LSAR_T10-0.3",2018-07-18 18:15:00,"10-LSAR_T10-0.3-07182018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",2.1,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-MKEN-1.4",2018-07-18 19:30:00,"10-MKEN-1.4-07182018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",,"mg/l","U",,"U",,0.2,0.2,2,"mg/l"
"10-LGEO_T62-0.2",2018-07-19 13:00:00,"10-LGEO_T62-0.2-07192018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",,"mg/l","U",,"U",,0.2,0.2,2,"mg/l"
"10-HUDD-0.2",2018-07-19 14:30:00,"10-HUDD-0.2-07192018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",28.3,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-SMIB-0.5",2018-07-19 15:00:00,"10-SMIB-0.5-07192018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",81.9,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-WSBR-0.2",2018-07-19 16:00:00,"10-WSBR-0.2-07192018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",77.2,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-LGLN-0.5",2018-07-19 18:00:00,"10-LGLN-0.5-07192018-WS","field","WS","N_DUPPARENT","N",,"chloride (as cl)","TOTAL",85.8,"mg/l","0",,"A",,0.2,,2,"mg/l"
"10-ROUT-1.3",2018-07-19 19:00:00,"10-ROUT-1.3-07192018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",39.5,"mg/l","0",,"A",,0.2,,2,"mg/l"
"15-RAMA-18.6",2018-07-23 16:20:00,"15-RAMA-18.6-07232018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",115,"mg/l","0",,"A",,0.3,,4,"mg/l"
"15-KJSTP-001",2018-07-23 14:15:00,"15-KJSTP-001-07232018-WS","field","WS","N_DUPPARENT","N",,"chloride (as cl)","TOTAL",259,"mg/l","0",,"A",,0.5,,8,"mg/l"
"15-RAMA-16.8",2018-07-23 18:00:00,"15-RAMA-16.8-07232018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",96.8,"mg/l","0",,"A",,0.2,,2,"mg/l"
"15-RAMA_T25_3-0.2",2018-07-23 15:20:00,"15-RAMA_T25-0.2-07232018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",137,"mg/l","0",,"A",,0.5,,8,"mg/l"
"13-WQUAS-9.8",2018-07-24 14:00:00,"13-WQUAS-9.8-07242018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",87.3,"mg/l","0",,"NF",,0.2,,2,"mg/l"
"13-WQUAS-13.2",2018-07-24 15:00:00,"13-WQUAS-13.2-07242018-WS","field","WS","N_DUPPARENT","N",,"chloride (as cl)","TOTAL",26.7,"mg/l","0",,"0",,0.2,,2,"mg/l"
"13-TINW-0.5",2018-07-24 15:25:00,"13-TINW-0.5-07242018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",60,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-WALK-29.9",2018-07-24 13:40:00,"13-WALK-29.9-07242018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",90.6,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-WALK-22.8",2018-07-24 18:40:00,"13-WALK-22.8-07242018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",93.6,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-DWAR-2.0",2018-07-24 18:00:00,"13-DWAR-2.0-04242018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",39.3,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-WALK-26.9",2018-07-24 16:15:00,"13-WALK-26.9-07242018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",79,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-PKIL-0.4",2018-07-24 20:55:00,"13-PKIL-0.4-07242018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",53,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-WALK-19.0",2018-07-24 20:00:00,"13-WALK-19.0-07242018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",83.9,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-GUNK-0.4",2018-07-24 19:15:00,"13-GUNK-0.4-07242018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",27.8,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-GUNK_T35-0.2",2018-07-25 15:40:00,"13-GUNK_T35-0.2-07252018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",33.9,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-GUNK-40.3",2018-07-25 14:20:00,"13-GUNK-40.3-07252018-WS","field","WS","N_DUPPARENT","N",,"chloride (as cl)","TOTAL",46.8,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-MONH-4.1",2018-07-25 19:00:00,"13-MONH-4.1-07252018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",98.4,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-LGUN-6.0",2018-07-25 17:45:00,"13-LGUN-6.0-07252018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",23,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-GUNK-37.7",2018-07-25 16:45:00,"13-GUNK-37.7-07252018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",41.5,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-WALK-35.6",2018-07-25 20:30:00,"13-WALK-35.6-07252018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",69,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-WALK-2.1",2018-07-24 14:00:00,"13-WALK-2.1-07242018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",70.9,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-WALK-0.8",2018-07-24 13:20:00,"13-WALK-0.8-07242018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",83.6,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-SWAK-1.7",2018-07-24 14:45:00,"13-SWAK-1.7-07242018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",27.3,"mg/l","0",,"A",,0.2,,2,"mg/l"
"13-WKLEI-0.6",2018-07-24 15:35:00,"13-WKLEI-0.6-07242018-WS","field","WS","N","N",,"chloride (as cl)","TOTAL",23.5,"mg/l","0",,"A",,0.2,,2,"mg/l"
